connection,part,operation,diameter_mm,diameter_in,axis_origin_local_mm,axis_direction_local,raw_entry_local_mm,raw_exit_local_mm,raw_entry_local_in,raw_exit_local_in,signed_raw_intervals_from_hardware_origin_mm,machining_depth_mm,note
timber_base_right_2,base_side_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 248.5080473253626, 129.1268349747903]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 248.5080473253626, 129.1268349747903]]","[[38.09999999999968, 248.5080473253626, 129.1268349747903]]","[[8.951719505639057e-15, 9.783781390762307, 5.083733660424816]]","[[1.4999999999999876, 9.783781390762307, 5.083733660424816]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_base_right_2,timber_base_gusset_right,bolt_clearance,11.1125,0.43750000000000006,"[241.75, 360.0, -40.131999999999834]","[0.0, 0.0, 1.0]","[[241.75, 360.0, -2.2737367544323206e-13]]","[[241.75, 360.0, 19.049999999999955]]","[[9.517716535433072, 14.173228346456694, -8.951719505639057e-15]]","[[9.517716535433072, 14.173228346456694, 0.7499999999999982]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_base_right_3,base_post_outer_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 221.75, 100.0]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 221.75, 100.0]]","[[38.09999999999968, 221.75, 100.0]]","[[8.951719505639057e-15, 8.730314960629922, 3.937007874015748]]","[[1.4999999999999876, 8.730314960629922, 3.937007874015748]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_base_right_3,timber_base_gusset_right,bolt_clearance,11.1125,0.43750000000000006,"[221.75, 80.0, -40.131999999999834]","[0.0, 0.0, 1.0]","[[221.75, 80.0, -2.2737367544323206e-13]]","[[221.75, 80.0, 19.049999999999955]]","[[8.730314960629922, 3.1496062992125986, -8.951719505639057e-15]]","[[8.730314960629922, 3.1496062992125986, 0.7499999999999982]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_base_right_4,base_post_outer_right,bolt_clearance,11.1125,0.43750000000000006,"[-2.0319999999999254, 81.75, 100.0]","[1.0, 0.0, 0.0]","[[2.2737367544323206e-13, 81.75, 100.0]]","[[38.09999999999968, 81.75, 100.0]]","[[8.951719505639057e-15, 3.218503937007874, 3.937007874015748]]","[[1.4999999999999876, 3.218503937007874, 3.937007874015748]]","[[2.032000000000153, 40.13199999999961]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_base_right_4,timber_base_gusset_right,bolt_clearance,11.1125,0.43750000000000006,"[81.75, 80.0, -40.131999999999834]","[0.0, 0.0, 1.0]","[[81.75, 80.0, -2.2737367544323206e-13]]","[[81.75, 80.0, 19.049999999999955]]","[[3.218503937007874, 3.1496062992125986, -8.951719505639057e-15]]","[[3.218503937007874, 3.1496062992125986, 0.7499999999999982]]","[[40.13199999999961, 59.18199999999979]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_backing_bolt_right,timber_bottom_backing,bolt_clearance,11.1125,0.43750000000000006,"[1225.5500000000002, 39.9999999999999, 9.999999999999973]","[0.0, -4.440892098500626e-15, 1.0]","[[1225.5500000000002, 39.99999999999993, 1.3145040611561853e-13]]","[[1225.5500000000002, 39.999999999999794, 38.10000000000026]]","[[48.25000000000001, 1.5748031496062964, 5.17521283919758e-15]]","[[48.25000000000001, 1.574803149606291, 1.5000000000000102]]","[[-9.999999999999826, 28.100000000000268]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_backing_bolt_right,base_principal_right,bolt_clearance,11.1125,0.43750000000000006,"[44.45, 172.32601183665696, 10.00000000000027]","[0.0, -4.440892098500626e-15, 1.0]","[[44.45, 172.32601183665685, 38.10000000000055]]","[[44.45, 172.3260118366564, 139.7]]","[[1.7500000000000002, 6.7844886549864905, 1.5000000000000218]]","[[1.7500000000000002, 6.784488654986473, 5.5]]","[[28.100000000000268, 129.6999999999997]]",,"Through joint stack; backing counterbore is separate and starts at N=0, not bolt start N=10"
timber_kicker_left_0_1,kicker_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 60.0, 0.0]","[0.0, 0.0, 1.0]","[[19.049999999999955, 60.0, -3.659295089164516e-13]]","[[19.049999999999955, 60.0, 18.256249999999998]]","[[0.7499999999999982, 2.362204724409449, -1.4406673579387858e-14]]","[[0.7499999999999982, 2.362204724409449, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_left_0_1,base_post_outer_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 304.00625, 60.0]","[0.0, -1.0, 0.0]","[[19.049999999999955, 285.75, 60.0]]","[[19.049999999999955, 0.0, 60.0]]","[[0.7499999999999982, 11.25, 2.362204724409449]]","[[0.7499999999999982, 0.0, 2.362204724409449]]","[[18.256249999999998, 304.00625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_left_0_2,kicker_left,panel_clearance,7.0,0.2755905511811024,"[19.049999999999955, 140.0, 0.0]","[0.0, 0.0, 1.0]","[[19.049999999999955, 140.0, -3.659295089164516e-13]]","[[19.049999999999955, 140.0, 18.256249999999998]]","[[0.7499999999999982, 5.511811023622047, -1.4406673579387858e-14]]","[[0.7499999999999982, 5.511811023622047, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_left_0_2,base_post_outer_left,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 304.00625, 140.0]","[0.0, -1.0, 0.0]","[[19.049999999999955, 285.75, 140.0]]","[[19.049999999999955, 0.0, 140.0]]","[[0.7499999999999982, 11.25, 5.511811023622047]]","[[0.7499999999999982, 0.0, 5.511811023622047]]","[[18.256249999999998, 304.00625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_left_1_1,kicker_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 60.0, 0.0]","[0.0, 0.0, 1.0]","[[1136.65, 60.0, -3.659295089164516e-13]]","[[1136.65, 60.0, 18.256249999999998]]","[[44.75000000000001, 2.362204724409449, -1.4406673579387858e-14]]","[[44.75000000000001, 2.362204724409449, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_left_1_1,base_post_center_left_front,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 157.95624999999998, 60.0]","[0.0, -1.0, 0.0]","[[44.45, 139.7, 60.0]]","[[44.45, 1.7053025658242404e-13, 60.0]]","[[1.7500000000000002, 5.5, 2.362204724409449]]","[[1.7500000000000002, 6.713789629229294e-15, 2.362204724409449]]","[[18.256249999999998, 157.9562499999998]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_left_1_2,kicker_left,panel_clearance,7.0,0.2755905511811024,"[1136.65, 140.0, 0.0]","[0.0, 0.0, 1.0]","[[1136.65, 140.0, -3.659295089164516e-13]]","[[1136.65, 140.0, 18.256249999999998]]","[[44.75000000000001, 5.511811023622047, -1.4406673579387858e-14]]","[[44.75000000000001, 5.511811023622047, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_left_1_2,base_post_center_left_front,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 157.95624999999998, 140.0]","[0.0, -1.0, 0.0]","[[44.45, 139.7, 140.0]]","[[44.45, 1.7053025658242404e-13, 140.0]]","[[1.7500000000000002, 5.5, 5.511811023622047]]","[[1.7500000000000002, 6.713789629229294e-15, 5.511811023622047]]","[[18.256249999999998, 157.9562499999998]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_right_0_1,kicker_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 60.0, 0.0]","[0.0, 0.0, 1.0]","[[44.45, 60.0, -3.659295089164516e-13]]","[[44.45, 60.0, 18.256249999999998]]","[[1.7500000000000002, 2.362204724409449, -1.4406673579387858e-14]]","[[1.7500000000000002, 2.362204724409449, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_right_0_1,base_post_center_right_front,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 157.95624999999998, 60.0]","[0.0, -1.0, 0.0]","[[44.45, 139.7, 60.0]]","[[44.45, 1.7053025658242404e-13, 60.0]]","[[1.7500000000000002, 5.5, 2.362204724409449]]","[[1.7500000000000002, 6.713789629229294e-15, 2.362204724409449]]","[[18.256249999999998, 157.9562499999998]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_right_0_2,kicker_right,panel_clearance,7.0,0.2755905511811024,"[44.45, 140.0, 0.0]","[0.0, 0.0, 1.0]","[[44.45, 140.0, -3.659295089164516e-13]]","[[44.45, 140.0, 18.256249999999998]]","[[1.7500000000000002, 5.511811023622047, -1.4406673579387858e-14]]","[[1.7500000000000002, 5.511811023622047, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_right_0_2,base_post_center_right_front,insert_installation_pilot,9.128125,0.35937500000000006,"[44.45, 157.95624999999998, 140.0]","[0.0, -1.0, 0.0]","[[44.45, 139.7, 140.0]]","[[44.45, 1.7053025658242404e-13, 140.0]]","[[1.7500000000000002, 5.5, 5.511811023622047]]","[[1.7500000000000002, 6.713789629229294e-15, 5.511811023622047]]","[[18.256249999999998, 157.9562499999998]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_right_1_1,kicker_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 60.0, 0.0]","[0.0, 0.0, 1.0]","[[1200.15, 60.0, -3.659295089164516e-13]]","[[1200.15, 60.0, 18.256249999999998]]","[[47.25000000000001, 2.362204724409449, -1.4406673579387858e-14]]","[[47.25000000000001, 2.362204724409449, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_right_1_1,base_post_outer_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 304.00625, 60.0]","[0.0, -1.0, 0.0]","[[19.049999999999955, 285.75, 60.0]]","[[19.049999999999955, 0.0, 60.0]]","[[0.7499999999999982, 11.25, 2.362204724409449]]","[[0.7499999999999982, 0.0, 2.362204724409449]]","[[18.256249999999998, 304.00625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
timber_kicker_right_1_2,kicker_right,panel_clearance,7.0,0.2755905511811024,"[1200.15, 140.0, 0.0]","[0.0, 0.0, 1.0]","[[1200.15, 140.0, -3.659295089164516e-13]]","[[1200.15, 140.0, 18.256249999999998]]","[[47.25000000000001, 5.511811023622047, -1.4406673579387858e-14]]","[[47.25000000000001, 5.511811023622047, 0.71875]]","[[-3.659295089164516e-13, 18.256249999999998]]",,"Through panel; head countersink is a separate feature, not this axis interval"
timber_kicker_right_1_2,base_post_outer_right,insert_installation_pilot,9.128125,0.35937500000000006,"[19.049999999999955, 304.00625, 140.0]","[0.0, -1.0, 0.0]","[[19.049999999999955, 285.75, 140.0]]","[[19.049999999999955, 0.0, 140.0]]","[[0.7499999999999982, 11.25, 5.511811023622047]]","[[0.7499999999999982, 0.0, 5.511811023622047]]","[[18.256249999999998, 304.00625]]",,Pilot diameter only; 17 mm CAD clearance reservation is NOT a selected drilling depth. Insert OD envelope is NOT pilot diameter; drill depth/stop and bit tip remain unresolved
