part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
wire_047_D2_D1,wire,33.946557778095666,156.60018401933698,141.21081353450685,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_048_D1_E1,wire,202.8710391222777,51.05039431788101,43.53083242996553,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_049_E1_E2,wire,33.94655777809578,156.60018401933658,141.2108135345075,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_050_E2_E3,wire,38.23880637248098,139.73013006965562,155.88962057784687,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_051_E3_E4,wire,33.888806472480866,139.73013006965553,155.8896205778467,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_052_E4_E5,wire,33.88880647248084,139.7301300696558,155.8896205778467,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_053_E5_E6,wire,33.888806472482145,139.7301300696554,155.88962057784738,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_054_E6_E7,wire,33.94275750756691,131.36553875079733,167.34456776808236,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_055_E7_E8,wire,33.94711808305556,158.89697013585248,171.19500544135917,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_056_E8_E9,wire,33.888806472482315,139.73013006965516,155.88962057784738,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_057_E9_E10,wire,33.888806472480866,139.7301300696564,155.8896205778467,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_058_E10_E11,wire,33.88880647248101,139.73013006965607,155.88962057784647,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_059_E11_E12,wire,33.88880647248118,139.73013006965584,155.88962057784624,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_060_E12_F12,wire,202.80212121510206,51.252890932926675,43.66790278153826,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_061_F12_F11,wire,33.88880647248104,139.73013006965584,155.88962057784397,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_062_F11_F10,wire,33.888806472480894,139.73013006965562,155.88962057784397,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_063_F10_F9,wire,33.88880647248091,139.73013006965607,155.8896205778433,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_064_F9_F8,wire,33.88880647248103,139.7301300696563,155.88962057784306,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_065_F8_F7,wire,33.888806472481264,152.58588226338668,171.21050944022295,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_066_F7_F6,wire,33.888806472480915,139.73013006965618,155.8896205778434,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_067_F6_F5,wire,33.88880647248089,139.7301300696559,155.8896205778434,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_068_F5_F4,wire,33.88880647248089,139.73013006965584,155.8896205778433,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_069_F4_F3,wire,33.888806472480915,139.73013006965587,155.88962057784363,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_070_F3_F2,wire,33.888806472481434,139.7301300696558,155.88962057784283,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_071_F2_F1,wire,33.888806472481306,126.87437787592503,140.56873171546331,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_072_F1_G1,wire,202.64048155042218,51.15340734392295,43.59987879820807,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_073_G1_G2,wire,33.946557778095865,156.6001840193366,141.2108135345074,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_074_G2_G3,wire,33.88880647248098,139.73013006965556,155.88962057784704,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_075_G3_G4,wire,33.88880647248092,139.7301300696556,155.88962057784693,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_076_G4_G5,wire,33.888806472480894,139.73013006965567,155.88962057784693,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_077_G5_G6,wire,33.888806472482145,139.73013006965527,155.88962057784715,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
wire_078_G6_G7,wire,33.94275750756694,131.3655387507972,167.3445677680827,"Provisional wire envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
